customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-104606,Male,0,Yes,No,50,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),41.96,2165.64,No
CUST-104607,Male,0,Yes,Yes,56,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,48.2,2610.01,No
CUST-104608,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.04,1014.26,No
CUST-104609,Male,0,No,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,373.53,No
CUST-104610,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),37.31,0.0,No
CUST-104611,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),46.47,47.0,No
CUST-104612,Female,1,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),107.93,336.41,Yes
CUST-104613,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),98.56,3289.99,Yes
CUST-104614,Female,0,Yes,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.09,1004.48,No
CUST-104615,Male,1,No,Yes,30,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,94.93,2843.92,No
CUST-104616,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,97.34,4974.9,No
CUST-104617,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),99.4,2602.77,No
CUST-104618,Female,0,Yes,No,57,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,70.35,4138.92,No
CUST-104619,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,76.67,3718.52,No
CUST-104620,Female,0,Yes,No,68,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),77.46,5438.6,No
CUST-104621,Female,0,No,No,52,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,90.05,4751.2,No
CUST-104622,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,100.63,877.26,Yes
CUST-104623,Male,0,No,Yes,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.31,3111.58,No
CUST-104624,Male,1,No,No,47,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),84.03,3876.02,No
CUST-104625,Male,0,No,Yes,1,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,80.53,83.79,Yes
CUST-104626,Male,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),105.58,305.37,No
CUST-104627,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,40.74,41.99,No
CUST-104628,Female,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),108.26,1362.5,No
CUST-104629,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),103.51,6697.53,No
CUST-104630,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),91.79,1494.85,No
CUST-104631,Male,1,Yes,No,13,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,93.59,1201.57,No
CUST-104632,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.32,1167.5,No
CUST-104633,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),97.29,2710.66,No
CUST-104634,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,110.73,8307.05,Yes
CUST-104635,Female,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.35,247.18,No
CUST-104636,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),95.41,5906.1,No
CUST-104637,Male,0,Yes,Yes,16,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,70.47,1108.36,Yes
CUST-104638,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),88.23,1854.0,No
CUST-104639,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,83.35,2812.69,No
CUST-104640,Female,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,98.71,7345.81,Yes
CUST-104641,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,96.71,1716.71,Yes
CUST-104642,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,99.98,2607.98,No
CUST-104643,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,75.32,3737.68,No
CUST-104644,Male,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),115.0,5781.2,Yes
CUST-104645,Male,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),37.0,945.69,No
CUST-104646,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,103.02,972.32,Yes
CUST-104647,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),42.62,2520.09,No
CUST-104648,Male,0,Yes,No,65,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,68.94,4275.34,Yes
CUST-104649,Male,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,101.47,4416.16,Yes
CUST-104650,Male,0,Yes,No,63,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,79.75,5182.57,No
CUST-104651,Female,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.67,1815.18,No
CUST-104652,Male,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.21,2810.23,Yes
CUST-104653,Male,1,Yes,No,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),93.48,5523.24,No
CUST-104654,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),96.35,6031.99,Yes
CUST-104655,Male,1,No,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.19,2575.61,No
CUST-104656,Male,1,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,106.4,2788.18,No
CUST-104657,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),97.17,797.95,Yes
CUST-104658,Male,0,No,Yes,54,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),71.37,3971.33,No
CUST-104659,Male,0,Yes,No,48,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,82.64,3979.59,No
CUST-104660,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),107.38,5066.57,No
CUST-104661,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),112.04,5221.16,No
CUST-104662,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,82.97,163.11,Yes
CUST-104663,Male,0,Yes,No,48,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.17,4066.91,No
CUST-104664,Male,0,No,Yes,35,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),73.97,2645.28,No
CUST-104665,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.91,87.94,No
CUST-104666,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.51,2053.52,Yes
CUST-104667,Male,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.95,200.78,Yes
CUST-104668,Female,0,Yes,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.23,319.03,No
CUST-104669,Male,0,No,No,21,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),69.78,1499.27,No
CUST-104670,Male,1,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),38.93,2130.24,No
CUST-104671,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,70.34,358.84,Yes
CUST-104672,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.06,2286.56,No
CUST-104673,Female,0,No,Yes,26,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),72.55,1856.25,No
CUST-104674,Female,0,Yes,Yes,30,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.14,2294.01,Yes
CUST-104675,Male,1,No,Yes,63,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,96.56,6162.9,Yes
CUST-104676,Female,0,Yes,No,23,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.47,1849.66,Yes
CUST-104677,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),111.92,2831.33,No
CUST-104678,Female,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,119.63,3577.32,No
CUST-104679,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.13,2922.58,Yes
CUST-104680,Male,0,Yes,No,69,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,71.3,5012.15,No
CUST-104681,Male,0,No,No,19,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,67.46,1340.71,No
CUST-104682,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,99.73,807.96,Yes
CUST-104683,Male,0,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,105.28,3047.36,No
CUST-104684,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.81,668.0,Yes
CUST-104685,Female,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,108.87,6557.1,No
CUST-104686,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,117.61,7710.24,No
CUST-104687,Male,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),111.36,6693.55,No
CUST-104688,Male,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),39.77,2345.42,No
CUST-104689,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),40.96,1259.31,Yes
CUST-104690,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,109.19,5280.93,No
CUST-104691,Male,1,Yes,Yes,28,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),80.92,2359.65,No
CUST-104692,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.03,2185.92,No
CUST-104693,Female,1,Yes,Yes,14,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),51.63,697.74,No
CUST-104694,Female,1,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),42.49,421.99,No
CUST-104695,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,7291.24,Yes
CUST-104696,Male,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,96.55,2571.98,No
CUST-104697,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),93.7,1962.72,No
CUST-104698,Male,0,Yes,Yes,48,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,80.58,3814.88,No
CUST-104699,Male,0,No,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,63.52,1577.25,No
CUST-104700,Female,0,Yes,No,54,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,65.1,3345.21,Yes
CUST-104701,Male,1,Yes,No,31,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,85.1,2653.66,No
CUST-104702,Female,0,No,Yes,57,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),74.69,4433.54,No
CUST-104703,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),108.64,567.52,No
CUST-104704,Female,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,43.49,2267.82,No
CUST-104705,Male,0,No,No,23,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,73.33,1679.01,No
CUST-104706,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.21,2557.64,No
CUST-104707,Female,0,No,No,67,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.88,4708.63,Yes
CUST-104708,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,97.76,3289.19,No
CUST-104709,Male,1,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,105.23,536.9,Yes
CUST-104710,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),116.76,3830.3,No
CUST-104711,Female,1,Yes,No,17,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,46.72,765.1,No
CUST-104712,Female,0,No,Yes,34,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.28,2261.88,No
CUST-104713,Male,0,No,No,15,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,86.33,1333.13,No
CUST-104714,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),39.77,1824.87,No
CUST-104715,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.27,1512.5,Yes
CUST-104716,Female,1,Yes,No,33,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,88.46,2995.39,No
CUST-104717,Female,0,No,No,69,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,67.57,4522.72,No
CUST-104718,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.46,4477.83,No
CUST-104719,Male,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,103.04,5048.53,No
CUST-104720,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,77.17,4416.01,No
CUST-104721,Female,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,104.41,6894.68,Yes
CUST-104722,Female,0,No,Yes,64,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,82.46,5100.23,Yes
CUST-104723,Male,1,No,Yes,62,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),84.89,5358.07,No
CUST-104724,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,103.41,2552.62,Yes
CUST-104725,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.93,1642.99,Yes
CUST-104726,Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.9,4612.29,No
CUST-104727,Female,0,No,No,40,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.67,2106.84,Yes
CUST-104728,Male,1,Yes,Yes,9,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,75.24,665.46,Yes
CUST-104729,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),38.69,1394.05,No
CUST-104730,Female,0,No,No,15,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,77.93,1132.4,No
CUST-104731,Female,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.64,1721.34,No
CUST-104732,Female,1,Yes,No,62,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.08,4959.7,No
CUST-104733,Male,0,No,No,51,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),71.58,3532.58,No
CUST-104734,Female,1,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),117.12,4452.91,No
CUST-104735,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),100.77,4214.54,Yes
CUST-104736,Male,1,No,No,39,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,95.06,3745.55,Yes
CUST-104737,Male,0,No,Yes,32,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.85,2441.64,No
CUST-104738,Male,0,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.64,299.5,No
CUST-104739,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,100.42,4944.6,No
CUST-104740,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.1,938.97,No
CUST-104741,Male,1,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),39.07,443.28,No
CUST-104742,Male,1,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),114.07,6601.86,No
CUST-104743,Male,0,No,Yes,40,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,106.34,4265.04,No
CUST-104744,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,97.58,3454.33,No
CUST-104745,Male,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,124.43,4594.75,No
CUST-104746,Female,0,No,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,106.16,550.17,Yes
CUST-104747,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,116.49,4642.22,Yes
CUST-104748,Female,0,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.79,3959.59,Yes
CUST-104749,Male,0,Yes,No,37,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,83.48,2995.11,No
CUST-104750,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.19,0.0,Yes
CUST-104751,Male,0,Yes,No,54,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,92.25,5178.5,Yes
CUST-104752,Female,0,No,No,44,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.38,3024.33,Yes
CUST-104753,Female,0,Yes,No,55,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.71,5124.0,Yes
